CONTENT,lang,latitude,longitude,created_at,COUNTRY,id_str,cleaned_content,target,color
"Embassies be asking us for weird things.

Sasa mtu anatoa wapi polio vaccination certificate jameni 😭😭",en,-0.09850999999997612,34.76726000000008,Wed Jul 20 18:59:19 +0000 2022,Kenya,1549831335010877444,embassy ask weird thing mtu anatoa wapi polio vaccination certificate jameni 😭 😭,Pro-Vax,green
Parents are struggling to find COVID vaccines for their young children in Florida and are blaming Republican Ron DeSantis. https://t.co/Ws5CkQLBTD,en,28.49559000000005,-81.53533999999996,Wed Jul 20 19:00:14 +0000 2022,United States,1549831565420953600,parent struggle find covid vaccine young child florida blame republican ron desantis,Anti-Vax,red
"Physicians urge parents to have their children vaccinated, particularly since the new vaccine for kids between 6 months and 5 years old is readily available in the state.  https://t.co/VeBho5K8EB",en,33.99882000000002,-81.04536999999993,Wed Jul 20 19:01:22 +0000 2022,United States,1549831851782483968,physician urge parent child vaccinate particularly new vaccine kid month year old readily available state,Anti-Vax,red
"@skkoopman @NswPol @WgarNews 
This is horrendous, incl fining children for not producing vaccination certs on demand. We're they even old enough to be covid vaxxed?
As for hildren working off the fines, this is absolutely ridiculous 😡😡😡",en,-25.70993156999998,134.48403119800003,Wed Jul 20 18:59:10 +0000 2022,Australia,1549831297698213888,horrendous incl fine child produce vaccination cert demand old covid vaxxe hildren work fine absolutely ridiculous,Pro-Vax,green
Parents are struggling to find COVID vaccines for their young children in Florida and are blaming Republican Ron DeSantis. https://t.co/Ws5CkQLBTD,en,34.29738000000003,-83.82530999999994,Wed Jul 20 19:00:08 +0000 2022,United States,1549831539776753665,parent struggle find covid vaccine young child florida blame republican ron desantis,Anti-Vax,red
"@SheOhSoReady @avarey2009 @Victoriantaddeo @alexgdodds Happened when I was a toddler so my ""memories"" of it are very much from others. It was by all accounts horrific. Measles vaccination were not the norm then, obviously  I'm very pro vaccination as a result",en,39.00812727600004,-75.46747214399994,Wed Jul 20 19:00:47 +0000 2022,United States,1549831703438495745,happen toddler memory account horrific measle vaccination norm obviously pro vaccination result,Pro-Vax,green
Parents are struggling to find COVID vaccines for their young children in Florida and are blaming Republican Ron DeSantis. https://t.co/Ws5CkQLBTD,en,35.582683950000046,-97.50859936099994,Wed Jul 20 19:00:42 +0000 2022,United States,1549831683507195910,parent struggle find covid vaccine young child florida blame republican ron desantis,Anti-Vax,red
Parents are struggling to find COVID vaccines for their young children in Florida and are blaming Republican Ron DeSantis. https://t.co/Ws5CkQLBTD,en,31.46273304600004,-99.33305008999997,Wed Jul 20 19:00:52 +0000 2022,United States,1549831726741987331,parent struggle find covid vaccine young child florida blame republican ron desantis,Anti-Vax,red
"@gregggonsalves @urgencyofnormal I’m not against vaccines. But these cv shots are not vaccines, even by the overly BROAD &amp; vague new CDC definition. The data shows that they offer little, if any, protection for kids. Certainly not enough to offset the known risks, let alone the unknown ones.",en,64.01667000000003,9.950000000000045,Wed Jul 20 19:00:24 +0000 2022,Norge,1549831609347702784,vaccine shot vaccine overly broad vague new cdc definition data show offer little protection kid certainly offset know risk let unknown one,Pro-Vax,green
"Finally, my 11 year old son got his first #pfizer vaccine yesterday. Second shot, next month. Now, i can say by next month household will be fully vaccinated. School starts next month &amp; my kids will continue to wear their mask. Reminder that the #pandemic isn't over. https://t.co/OZ0SHyuxgg",en,33.60053000000005,-7.491079999999954,Wed Jul 20 18:59:42 +0000 2022,Maroc,1549831432842797057,finally year old son get pfizer vaccine yesterday second shot month month household fully vaccinate school start month kid continue wear mask reminder pandemic,Pro-Vax,green
"Vaccine-preventable diseases include:  
Cervical cancer
Cholera
Diphtheria
Ebola
Hepatitis B
Influenza
Japanese encephalitis
Measles
Meningitis
Mumps
Pertussis
Pneumonia
Polio
Rabies
Rotavirus
Rubella
Tetanus
Typhoid
Varicella
Yellow Fever
Yes, vaccines work!

#repost #WHO https://t.co/7i3ZpAItKh",en,13.172221979000028,-59.55642447799994,Wed Jul 20 18:58:58 +0000 2022,Barbados,1549831247148482566,vaccine preventable disease include cervical cancer cholera diphtheria hepatitis b influenza japanese encephalitis measle mump pertussis pneumonia polio rabie rotavirus rubella tetanus typhoid varicella yellow fever vaccine work repost,Pro-Vax,green
Parents are struggling to find COVID vaccines for their young children in Florida and are blaming Republican Ron DeSantis. https://t.co/Ws5CkQLBTD,en,29.760780000000068,-95.36951999999997,Wed Jul 20 19:01:42 +0000 2022,United States,1549831933554720775,parent struggle find covid vaccine young child florida blame republican ron desantis,Anti-Vax,red
"I vaccinated my kids against certain childhood diseases, I took certain vaccines myself, yet because I DARED to say no to the covid vaccine the Mail on Sunday suggested I was anti-vax! Total BS! I was always pro-choice and where kids were concerned pro health! The truth is coming",en,52.63345102000005,-1.6924410319999765,Wed Jul 20 19:00:37 +0000 2022,United Kingdom,1549831661508087813,vaccinated kid certain childhood disease take certain vaccine dare covid vaccine mail sunday suggest anti - vax total bs pro - choice kid concerned pro health truth come,Anti-Vax,red
Parents are struggling to find COVID vaccines for their young children in Florida and are blaming Republican Ron DeSantis. https://t.co/Ws5CkQLBTD,en,39.93649000000005,-75.25340999999997,Wed Jul 20 19:01:26 +0000 2022,United States,1549831867716747264,parent struggle find covid vaccine young child florida blame republican ron desantis,Anti-Vax,red
Parents are struggling to find COVID vaccines for their young children in Florida and are blaming Republican Ron DeSantis. https://t.co/Ws5CkQLBTD,en,39.39870315600007,-99.41461918999994,Wed Jul 20 19:01:46 +0000 2022,United States,1549831951699304448,parent struggle find covid vaccine young child florida blame republican ron desantis,Anti-Vax,red
Parents are struggling to find COVID vaccines for their young children in Florida and are blaming Republican Ron DeSantis. https://t.co/Ws5CkQLBTD,en,37.64155000000005,-121.00345999999996,Wed Jul 20 19:01:10 +0000 2022,United States,1549831801832480768,parent struggle find covid vaccine young child florida blame republican ron desantis,Anti-Vax,red
🚩 Watch: NY Department of Health Commissioner tries to justify falsifying pediatric C•I9 hospital admissions by claiming it was done to motivate pediatricians + families to seek vaccination. https://t.co/OPiNKVaX2h,en,28.314680000000067,-81.44664999999998,Wed Jul 20 19:01:17 +0000 2022,United States,1549831831473856513,🚩 watch department health commissioner try justify falsify pediatric hospital admission claim motivate pediatrician family seek vaccination,Anti-Vax,red
The City Clinic administered its first pediatric Moderna vaccine today! If you would like an appointment for your child ages 6mo to 5 years old please call (201) 547-5535 today for an appointment! #HealthierJC @JerseyCity @ulohc @JerseyCityHA https://t.co/RlAj7RIG5C,en,40.71748000000008,-74.04384999999996,Wed Jul 20 19:00:30 +0000 2022,United States,1549831635201318914,city clinic administer pediatric moderna vaccine today appointment child age 6mo year old today appointment healthierjc,Pro-Vax,green
"HPV vaccination:
1⃣ Prevents 6 kinds of cancers 🎗️
2⃣ Has as close to 0 risk as you can get 🛡️

It's also one of the highest ranking clinical prevention services in terms of health impact &amp; cost-effectiveness. So get your kids vaccinated (around ages 11-12)! https://t.co/7PWoVBv7Mn",en,53.837869013000045,-2.6121060209999314,Wed Jul 20 19:00:54 +0000 2022,United Kingdom,1549831735424294914,hpv vaccination prevent kind cancer close risk ️ highest ranking clinical prevention service term health impact cost effectiveness kid vaccinated age,Pro-Vax,green
"#DontWaitVaccinate: It’s nearly go-time for #BacktoSchool! Are your kids vaccinated? Make an appointment at one of our #immunization clinics. We are holding Saturday clinics on July 30 and August 6. The longer you wait, the longer you'll wait! https://t.co/KDcdRlCub3 https://t.co/mMGqXgPl3L",en,36.17193000000003,-115.14000999999996,Wed Jul 20 18:59:03 +0000 2022,United States,1549831268338208770,dontwaitvaccinate nearly time backtoschool kid vaccinate appointment immunization clinic hold saturday clinic long wait long wait,Pro-Vax,green
"Q&amp;A #21 : Does the C-19 vaccine prejudice the innate antibody response of children to different degrees based on the similarities of the various glycosolated pathogens they will later encounter? 

https://t.co/6ylFrvBSOM",en,39.00000000000006,22.000000000000057,Wed Jul 20 18:59:35 +0000 2022,Greece,1549831401377251330,q&a c-19 vaccine prejudice innate antibody response child different degree base similarity glycosolate pathogen later encounter,Anti-Vax,red
Parents are struggling to find COVID vaccines for their young children in Florida and are blaming Republican Ron DeSantis. https://t.co/Ws5CkQLBTD,en,20.166670000000067,-99.71388999999999,Wed Jul 20 19:01:30 +0000 2022,México,1549831886201126913,parent struggle find covid vaccine young child florida blame republican ron desantis,Anti-Vax,red
Parents are struggling to find COVID vaccines for their young children in Florida and are blaming Republican Ron DeSantis. https://t.co/Ws5CkQLBTD,en,30.686480000000074,-88.05296999999996,Wed Jul 20 19:01:30 +0000 2022,United States,1549831886612168705,parent struggle find covid vaccine young child florida blame republican ron desantis,Anti-Vax,red
"New York’s hottest club is… Climate Crisis! It’s got everything: monkeypox, sea level rise, vaccine resistant sub-variants, heat waves, flash floods, crumbling infrastructure, $300 ConEd bills, children running away from sharks at the Rockaways. dress code is biblical chic.",en,43.707696000000055,-79.39492899999993,Wed Jul 20 18:59:22 +0000 2022,Canada,1549831349724295168,new york hot club climate crisis get monkeypox sea level rise vaccine resistant sub - variant heat wave flash flood crumble infrastructure coned bill child run away shark rockaway dress code biblical chic,Pro-Vax,green
Parents are struggling to find COVID vaccines for their young children in Florida and are blaming Republican Ron DeSantis. https://t.co/Ws5CkQLBTD,en,39.39870315600007,-99.41461918999994,Wed Jul 20 19:01:02 +0000 2022,United States,1549831767221321729,parent struggle find covid vaccine young child florida blame republican ron desantis,Anti-Vax,red
"New York’s hottest club is… Climate Crisis! It’s got everything: monkeypox, sea level rise, vaccine resistant sub-variants, heat waves, flash floods, crumbling infrastructure, $300 ConEd bills, children running away from sharks at the Rockaways. dress code is biblical chic.",en,33.74831000000006,-84.39110999999997,Wed Jul 20 18:59:03 +0000 2022,United States,1549831269902688258,new york hot club climate crisis get monkeypox sea level rise vaccine resistant sub - variant heat wave flash flood crumble infrastructure coned bill child run away shark rockaway dress code biblical chic,Pro-Vax,green
Parents are struggling to find COVID vaccines for their young children in Florida and are blaming Republican Ron DeSantis. https://t.co/Ws5CkQLBTD,en,28.56604489500006,-81.68864878999995,Wed Jul 20 19:01:04 +0000 2022,United States,1549831775475666949,parent struggle find covid vaccine young child florida blame republican ron desantis,Anti-Vax,red
All eligible children should get the COVID vaccine to get protected and also to protect the health of their families and friends. @healthychildren has a checklist as you prepare for your child's COVID vaccination: https://t.co/Rvkol1oOtA https://t.co/PGV6QcdZtW,en,40.76289725673912,-73.90216521971492,Wed Jul 20 18:59:43 +0000 2022,United States,1549831434159984643,eligible child covid vaccine protect protect health family friend checklist prepare child covid vaccination,Pro-Vax,green
Parents are struggling to find COVID vaccines for their young children in Florida and are blaming Republican Ron DeSantis. https://t.co/Ws5CkQLBTD,en,52.51604000000003,13.376910000000066,Wed Jul 20 19:01:45 +0000 2022,Deutschland,1549831948155101184,parent struggle find covid vaccine young child florida blame republican ron desantis,Anti-Vax,red
"Q&amp;A #21 : Does the C-19 vaccine prejudice the innate antibody response of children to different degrees based on the similarities of the various glycosolated pathogens they will later encounter? 

https://t.co/6ylFrvBSOM",en,3.901115804000028,-73.07575492399997,Wed Jul 20 19:00:44 +0000 2022,Colombia,1549831691010727959,q&a c-19 vaccine prejudice innate antibody response child different degree base similarity glycosolate pathogen later encounter,Anti-Vax,red
"@AutisticCallum_ I've got 2: 
1. I'm a mum and I've managed to raise 2 kids AND I make eye contact. 

2. I'm too old to have received the MMR vaccine.

I kid you not!! 🤦‍♀️",en,33.715670000000046,-116.23175299999997,Wed Jul 20 18:58:54 +0000 2022,United States,1549831232002953216,get mum manage raise kid eye contact old receive mmr vaccine kid ‍ ️,Anti-Vax,red
Parents are struggling to find COVID vaccines for their young children in Florida and are blaming Republican Ron DeSantis. https://t.co/Ws5CkQLBTD,en,42.66651000000007,23.296380000000056,Wed Jul 20 19:01:48 +0000 2022,България,1549831959253327874,parent struggle find covid vaccine young child florida blame republican ron desantis,Anti-Vax,red
"New York’s hottest club is… Climate Crisis! It’s got everything: monkeypox, sea level rise, vaccine resistant sub-variants, heat waves, flash floods, crumbling infrastructure, $300 ConEd bills, children running away from sharks at the Rockaways. dress code is biblical chic.",en,47.60357000000005,-122.32944999999995,Wed Jul 20 19:01:25 +0000 2022,United States,1549831865934045184,new york hot club climate crisis get monkeypox sea level rise vaccine resistant sub - variant heat wave flash flood crumble infrastructure coned bill child run away shark rockaway dress code biblical chic,Pro-Vax,green
"I vaccinated my kids against certain childhood diseases, I took certain vaccines myself, yet because I DARED to say no to the covid vaccine the Mail on Sunday suggested I was anti-vax! Total BS! I was always pro-choice and where kids were concerned pro health! The truth is coming",en,40.71180900000007,-73.95143599999994,Wed Jul 20 18:52:32 +0000 2022,United States,1549829627840970753,vaccinated kid certain childhood disease take certain vaccine dare covid vaccine mail sunday suggest anti - vax total bs pro - choice kid concerned pro health truth come,Anti-Vax,red
"Over the school summer holidays there are more opportunities for parents to get their children their Covid jabs. 

Here’s Coun Julie Gunn talking about the appointments available at @bbcathedral vaccination site – walk-ins are welcome too! 

Find out more: https://t.co/Um0X7tFsR0 https://t.co/azlFyGnecs",en,53.750088187000074,-2.4815263039999422,Wed Jul 20 18:57:28 +0000 2022,United Kingdom,1549830871405953025,school summer holiday opportunity parent child covid jab coun julie gunn talk appointment available vaccination site walk in welcome find,Pro-Vax,green
"If your HoCo child is headed back to school this fall, we are here to help! Join us for a Back-to-School Vaccine Clinic to catch up on routine vaccines on Fri 7/22. Full details here: https://t.co/oc6XT05E1V https://t.co/jeF8bgiGBD",en,39.251128023000035,-76.93125721199993,Wed Jul 20 18:55:02 +0000 2022,United States,1549830257817124864,hoco child head school fall help join school vaccine clinic catch routine vaccine fri detail,Pro-Vax,green
"@LeftNotEdge1 Cause these are the people who say ""dont think about it"" and then cries when someone doesn't want to take the vaccine because of probable cause? Then have the audacity of talking shit about other people raising their kids",en,51.24726197500007,1.1240827780000586,Wed Jul 20 18:54:31 +0000 2022,United Kingdom,1549830125541376001,cause people think cry want vaccine probable cause audacity talk shit people raise kid,Anti-Vax,red
@NYCMayor Vaccination should be a choice. Especially with children. Please do not force our kids to get vaccinated.,en,40.71455000000003,-74.00713999999994,Wed Jul 20 18:55:22 +0000 2022,United States,1549830340679704577,vaccination choice especially child force kid vaccinate,Anti-Vax,red
"Jakob Armann and colleagues show that MISC is WAY DOWN with Omicron vs Alpha variant. 

And it can't be due to vaccination

Huge implications for USA rushing vax for kids 6mo-4yo. Informed consent means telling parents this 👇👇👇

https://t.co/UlaG6qDFjK",en,50.93731431800006,0.25662629700002526,Wed Jul 20 18:54:51 +0000 2022,United Kingdom,1549830212770320386,jakob armann colleague misc way omicron alpha variant vaccination huge implication usa rush vax kid inform consent mean tell parent,Anti-Vax,red
"I vaccinated my kids against certain childhood diseases, I took certain vaccines myself, yet because I DARED to say no to the covid vaccine the Mail on Sunday suggested I was anti-vax! Total BS! I was always pro-choice and where kids were concerned pro health! The truth is coming",en,51.507408360000056,-0.12769869299995662,Wed Jul 20 18:57:37 +0000 2022,United Kingdom,1549830906092965888,vaccinated kid certain childhood disease take certain vaccine dare covid vaccine mail sunday suggest anti - vax total bs pro - choice kid concerned pro health truth come,Anti-Vax,red
"I spoke with the amazing @citytammie on Breakfast Television this morning to talk about pediatric vaccines for the under 5s, and why the benefits outweigh the risks. 
Here is a short clip, the full video can be found on @breakfasttv ‘s YouTube channel. https://t.co/JGLyTcLnA4",en,60.108670000000075,-113.64257999999995,Wed Jul 20 18:52:36 +0000 2022,Canada,1549829644525895687,speak amazing breakfast television morning talk pediatric vaccine benefit outweigh risk short clip video find youtube channel,Pro-Vax,green
"Questions regarding COVID-19 Vaccination for children 5 and under? In partnership with @ROWPublicHealth &amp; #KW4OHT, we will be hosting a Public Town Hall to answer your questions with our expert panelists. Join us on Wednesday July 27 via zoom. ⬇️ See below for details. https://t.co/6UsMkXhmYc",en,43.34953654449247,-80.32444121740335,Wed Jul 20 18:55:59 +0000 2022,Canada,1549830498670764032,question covid-19 vaccination child partnership host public town hall answer question expert panelist join wednesday zoom ⬇ ️ detail,Hesitant,yellow
"I vaccinated my kids against certain childhood diseases, I took certain vaccines myself, yet because I DARED to say no to the covid vaccine the Mail on Sunday suggested I was anti-vax! Total BS! I was always pro-choice and where kids were concerned pro health! The truth is coming",en,39.39870315600007,-99.41461918999994,Wed Jul 20 18:55:11 +0000 2022,United States,1549830296677367809,vaccinated kid certain childhood disease take certain vaccine dare covid vaccine mail sunday suggest anti - vax total bs pro - choice kid concerned pro health truth come,Anti-Vax,red
"New York’s hottest club is… Climate Crisis! It’s got everything: monkeypox, sea level rise, vaccine resistant sub-variants, heat waves, flash floods, crumbling infrastructure, $300 ConEd bills, children running away from sharks at the Rockaways. dress code is biblical chic.",en,44.93032000000005,7.530700000000024,Wed Jul 20 18:52:41 +0000 2022,Italia,1549829667133300736,new york hot club climate crisis get monkeypox sea level rise vaccine resistant sub - variant heat wave flash flood crumble infrastructure coned bill child run away shark rockaway dress code biblical chic,Pro-Vax,green
"FOR IMMEDIATE RELEASE
July 20, 2022

AMC Responds to COVID-19 Vaccine Approval for Children Younger than 5 Years Old

https://t.co/vNLmMRbymU",en,49.89989700000007,-97.13886499999995,Wed Jul 20 18:58:07 +0000 2022,Canada,1549831033264082945,immediate release amc respond covid-19 vaccine approval child young year old,Anti-Vax,red
"Jakob Armann and colleagues show that MISC is WAY DOWN with Omicron vs Alpha variant. 

And it can't be due to vaccination

Huge implications for USA rushing vax for kids 6mo-4yo. Informed consent means telling parents this 👇👇👇

https://t.co/UlaG6qDFjK",en,39.39870315600007,-99.41461918999994,Wed Jul 20 18:58:35 +0000 2022,United States,1549831150708969472,jakob armann colleague misc way omicron alpha variant vaccination huge implication usa rush vax kid inform consent mean tell parent,Anti-Vax,red
"Embassies be asking us for weird things.

Sasa mtu anatoa wapi polio vaccination certificate jameni 😭😭",en,-1.2835199999999531,36.82379000000003,Wed Jul 20 18:55:20 +0000 2022,Kenya,1549830332307873792,embassy ask weird thing mtu anatoa wapi polio vaccination certificate jameni 😭 😭,Pro-Vax,green
"Q&amp;A #21 : Does the C-19 vaccine prejudice the innate antibody response of children to different degrees based on the similarities of the various glycosolated pathogens they will later encounter? 

https://t.co/6ylFrvBSOM",en,40.665433000000064,-73.98923599999995,Wed Jul 20 18:52:49 +0000 2022,United States,1549829701161562113,q&a c-19 vaccine prejudice innate antibody response child different degree base similarity glycosolate pathogen later encounter,Anti-Vax,red
"NEW: The youngest Sask. kids will be able to get a COVID vaccine starting this week.
- For kids who are immunocompromised, you can book an appointment by phone as of 8:45 tomorrow
- Other appointments open Friday am (phone or online)
- Province only has 13,000 doses",en,54.418587681000076,-105.88885394099998,Wed Jul 20 18:53:07 +0000 2022,Canada,1549829776805879808,new young sask kid able covid vaccine start week kid immunocompromise book appointment phone tomorrow appointment open friday phone online province dose,Pro-Vax,green
"New York’s hottest club is… Climate Crisis! It’s got everything: monkeypox, sea level rise, vaccine resistant sub-variants, heat waves, flash floods, crumbling infrastructure, $300 ConEd bills, children running away from sharks at the Rockaways. dress code is biblical chic.",en,9.422290000000032,76.34755000000007,Wed Jul 20 18:57:55 +0000 2022,India,1549830981967761408,new york hot club climate crisis get monkeypox sea level rise vaccine resistant sub - variant heat wave flash flood crumble infrastructure coned bill child run away shark rockaway dress code biblical chic,Pro-Vax,green
"New York’s hottest club is… Climate Crisis! It’s got everything: monkeypox, sea level rise, vaccine resistant sub-variants, heat waves, flash floods, crumbling infrastructure, $300 ConEd bills, children running away from sharks at the Rockaways. dress code is biblical chic.",en,39.710920000000044,-105.08206999999999,Wed Jul 20 18:53:33 +0000 2022,United States,1549829884322643969,new york hot club climate crisis get monkeypox sea level rise vaccine resistant sub - variant heat wave flash flood crumble infrastructure coned bill child run away shark rockaway dress code biblical chic,Pro-Vax,green
"Q&amp;A #21 : Does the C-19 vaccine prejudice the innate antibody response of children to different degrees based on the similarities of the various glycosolated pathogens they will later encounter? 

https://t.co/6ylFrvBSOM",en,41.260680000000036,-95.94025999999997,Wed Jul 20 18:56:09 +0000 2022,United States,1549830536570540036,q&a c-19 vaccine prejudice innate antibody response child different degree base similarity glycosolate pathogen later encounter,Anti-Vax,red
Vaccines for kids under 5 have now been available for weeks but so far only 2% of these children have been vaccinated. This is a stunning rejection. After countless bad policies parents just don’t believe the public health establishment anymore. Trust has been irreparably broken.,en,51.507408360000056,-0.12769869299995662,Wed Jul 20 18:52:13 +0000 2022,United Kingdom,1549829550091255809,vaccine kid available week far % child vaccinate stunning rejection countless bad policy parent believe public health establishment anymore trust irreparably break,Anti-Vax,red
Vaccines for kids under 5 have now been available for weeks but so far only 2% of these children have been vaccinated. This is a stunning rejection. After countless bad policies parents just don’t believe the public health establishment anymore. Trust has been irreparably broken.,en,39.39870315600007,-99.41461918999994,Wed Jul 20 18:56:43 +0000 2022,United States,1549830683216023554,vaccine kid available week far % child vaccinate stunning rejection countless bad policy parent believe public health establishment anymore trust irreparably break,Anti-Vax,red
"Devastating news from @WHO &amp; @UNICEF show historic, sustained declines in childhood vaccinations. 25M children missed out on 1 or more doses of DTP in 2021 – the vaccine that prevents diphtheria, tetanus &amp; pertussis. We must do better! https://t.co/HaG1Y0nabC (1/3)",en,38.890370000000075,-77.03195999999997,Wed Jul 20 18:55:53 +0000 2022,United States,1549830470220881921,devastating news historic sustained decline childhood vaccination m child miss dose dtp vaccine prevent diphtheria tetanus pertussis well,Pro-Vax,green
"Q&amp;A #21 : Does the C-19 vaccine prejudice the innate antibody response of children to different degrees based on the similarities of the various glycosolated pathogens they will later encounter? 

https://t.co/6ylFrvBSOM",en,41.05195000000003,-73.54221999999999,Wed Jul 20 18:55:28 +0000 2022,United States,1549830367426887680,q&a c-19 vaccine prejudice innate antibody response child different degree base similarity glycosolate pathogen later encounter,Anti-Vax,red
NEW YORK CITY — Residents storm the Children’s vaccine center in Times Square and find that it’s largely run by Chinese personnel. 😡 https://t.co/khlRedvmLo,en,41.57555000000008,-96.07611999999995,Wed Jul 20 18:52:32 +0000 2022,United States,1549829630206648322,new york city resident storm child vaccine center time square find largely run chinese personnel,Pro-Vax,green
"I vaccinated my kids against certain childhood diseases, I took certain vaccines myself, yet because I DARED to say no to the covid vaccine the Mail on Sunday suggested I was anti-vax! Total BS! I was always pro-choice and where kids were concerned pro health! The truth is coming",en,53.790793103000055,-1.7545643169999607,Wed Jul 20 18:57:30 +0000 2022,United Kingdom,1549830879987515393,vaccinated kid certain childhood disease take certain vaccine dare covid vaccine mail sunday suggest anti - vax total bs pro - choice kid concerned pro health truth come,Anti-Vax,red
"@AnyoneBearly @sfchronicle I got the moderna vaccine. No booster. I've never gotten covid. Even when my wife and kids had it, I somehow didn't. Probably just blind luck. I've also never had the regular flu somehow 🤷",en,39.083980000000054,-84.51026999999993,Wed Jul 20 18:54:47 +0000 2022,United States,1549830195783286784,get moderna vaccine booster never get covid wife kid probably blind luck never regular flu,Anti-Vax,red
"""Referring to Pfizer’s vaccine efficacy in healthy young children, one high-level CDC official—whose expertise is in the evaluation of clinical data—joked: “You can inject them with it or squirt it in their face, and you’ll get the same benefit.”",en,41.260680000000036,-95.94025999999997,Wed Jul 20 18:53:00 +0000 2022,United States,1549829747072552960,refer pfizer vaccine efficacy healthy young child high level cdc official expertise evaluation clinical datum joke inject squirt face benefit,Anti-Vax,red
"Manitoba prioritizing pediatric COVID-19 vaccines for Indigenous kids, those with medical conditions

 https://t.co/VX3tWmLhNb",en,43.65352400000006,-79.38390699999997,Wed Jul 20 18:54:14 +0000 2022,Canada,1549830055366377473,manitoba prioritize pediatric vaccine indigenous kid medical condition,Anti-Vax,red
"One more week until another Farm Fresh Fest! Next week’s theme is Farm Fresh Fest: BeStrong, with health-related activities and resources like vaccines, childhood development screenings, and teen health info. @ucaremn @ISD279 @BrooklynPark @face2face_mn @annexteenclinic https://t.co/UBsdzfTdRN",en,45.069330000000036,-93.30815999999999,Wed Jul 20 18:54:35 +0000 2022,United States,1549830143090245637,week farm fresh f week theme farm fresh f bestrong health relate activity resource vaccine childhood development screening teen health info,Pro-Vax,green
"Dr. Paul Alexander : Genetic COVID Vaccines May Damage Children's Innate Immunity 

https://t.co/tf5GkUqmBR",en,45.508867000000066,-73.55424199999999,Wed Jul 20 18:53:44 +0000 2022,Canada,1549829930862641171,alexander genetic covid vaccine damage child innate immunity,Anti-Vax,red
"Kids who are between 12 and 15 have until Sept. 16 to begin their primary vaccine series — which means their first two doses of the shot — unless otherwise exempted. 
https://t.co/WPltdYT18w",en,38.890370000000075,-77.03195999999997,Wed Jul 20 18:55:09 +0000 2022,United States,1549830287047229440,kid sept begin primary vaccine series mean dose shoot exempt,Pro-Vax,green
"@CTVNews ""Hell is empty and all the Devils are here"" Safety trials conclude 2023. COVID is no threat to children. The mRNA however is so risky and experimental, even the manufacturers sought and won immunity from ALL liability. https://t.co/kLbbqUnNf7 https://t.co/KWfJsubsBh",en,43.65352400000006,-79.38390699999997,Wed Jul 20 18:52:41 +0000 2022,Canada,1549829664423772160,hell devil safety trial conclude covid threat child mrna risky experimental manufacturer seek win immunity liability,Anti-Vax,red
"Q&amp;A #21 : Does the C-19 vaccine prejudice the innate antibody response of children to different degrees based on the similarities of the various glycosolated pathogens they will later encounter? 

https://t.co/6ylFrvBSOM",en,43.88985000000008,8.038590000000056,Wed Jul 20 18:55:51 +0000 2022,Italia,1549830464189366273,q&a c-19 vaccine prejudice innate antibody response child different degree base similarity glycosolate pathogen later encounter,Anti-Vax,red
"Q&amp;A #21 : Does the C-19 vaccine prejudice the innate antibody response of children to different degrees based on the similarities of the various glycosolated pathogens they will later encounter? 

https://t.co/6ylFrvBSOM",en,53.40838660500003,-1.9695595439999352,Wed Jul 20 18:53:03 +0000 2022,United Kingdom,1549829757818343425,q&a c-19 vaccine prejudice innate antibody response child different degree base similarity glycosolate pathogen later encounter,Anti-Vax,red
"""Using a three-dose vaccine in 992 children between the ages of six months and five years, Pfizer found no statistically significant evidence of vaccine efficacy.”
 
Nevertheless, the CDC went on to recommend 3 vaccines for children.  
https://t.co/t0BVpFXt7x",en,41.260680000000036,-95.94025999999997,Wed Jul 20 18:52:31 +0000 2022,United States,1549829625475465219,dose vaccine child age month year pfizer find statistically significant evidence vaccine efficacy nevertheless cdc go recommend vaccine child,Anti-Vax,red
"Watching (some) Americans, who vaccinate for chickenpox, fail to understand how children could transmit monkeypox is quite something. 

NB I don’t think we need to panic about monkeypox at the moment, but still… Have they not met children? https://t.co/Cj3t4yiura",en,53.382525584000064,-1.4685356619999652,Wed Jul 20 18:56:55 +0000 2022,United Kingdom,1549830732704522241,watch american vaccinate chickenpox fail understand child transmit monkeypox think need panic monkeypox moment meet child,Pro-Vax,green
"Welcome to Florida, home of text book bans, don't say gay, under funding public schools, no free lunch for kids,  and no covid vaccines for children under 5.  #VoteDeathSentenceOut  #VoteBlueIn2022               #wtpBLUE https://t.co/xbb5NM4jg1",en,39.46147000000008,-80.17063999999993,Wed Jul 20 18:53:29 +0000 2022,United States,1549829869462331394,welcome florida home text book ban gay fund public school free lunch kid covid vaccine child votedeathsentenceout votebluein2022 wtpblue,Anti-Vax,red
"Parents and caregivers of eligible children can begin booking appointments on Monday, July 25 at 8 a.m., using the online vaccine finder or through the vaccine call centre at (toll-free) 1-844-626-8222 (1-844-MAN-VACC). 

https://t.co/Lq8BDgzPJX",en,49.89989700000007,-97.13886499999995,Wed Jul 20 18:58:08 +0000 2022,Canada,1549831036233625600,parent caregiver eligible child begin book appointment monday a.m. online vaccine finder vaccine centre toll free man,Pro-Vax,green
